genus,RA,Source,SampleID
Terrisporobacter,7.789818846983731e-08,woltka,SRR17380241
Fusibacter,7.789818846983731e-08,woltka,SRR17380241
Massilia,7.789818846983731e-08,woltka,SRR17380241
Sinomicrobium,7.789818846983731e-08,woltka,SRR17380241
Salisediminibacterium,7.789818846983731e-08,woltka,SRR17380241
Salegentibacter,7.789818846983731e-08,woltka,SRR17380241
Thermomonas,7.789818846983731e-08,woltka,SRR17380241
Youngiibacter,7.789818846983731e-08,woltka,SRR17380241
Prosthecomicrobium,7.789818846983731e-08,woltka,SRR17380241
Azorhizobium,7.789818846983731e-08,woltka,SRR17380241
Zavarzinella,7.789818846983731e-08,woltka,SRR17380241
Rhodopirellula,7.789818846983731e-08,woltka,SRR17380241
Candidatus Doolittlea,7.789818846983731e-08,woltka,SRR17380241
Gillisia,7.789818846983731e-08,woltka,SRR17380241
Dokdonella,7.789818846983731e-08,woltka,SRR17380241
Joostella,7.789818846983731e-08,woltka,SRR17380241
Wigglesworthia,7.789818846983731e-08,woltka,SRR17380241
Thermobaculum,7.789818846983731e-08,woltka,SRR17380241
Acetanaerobacterium,7.789818846983731e-08,woltka,SRR17380241
Fluviicola,7.789818846983731e-08,woltka,SRR17380241
Maribacter,7.789818846983731e-08,woltka,SRR17380241
Polaribacter,7.789818846983731e-08,woltka,SRR17380241
Simiduia,7.789818846983731e-08,woltka,SRR17380241
Variovorax,7.789818846983731e-08,woltka,SRR17380241
Vulcanibacillus,7.789818846983731e-08,woltka,SRR17380241
Fabibacter,7.789818846983731e-08,woltka,SRR17380241
Teredinibacter,7.789818846983731e-08,woltka,SRR17380241
Chitinimonas,7.789818846983731e-08,woltka,SRR17380241
Ulvibacter,7.789818846983731e-08,woltka,SRR17380241
Xylophilus,7.789818846983731e-08,woltka,SRR17380241
Simplicispira,7.789818846983731e-08,woltka,SRR17380241
Parvimonas,7.789818846983731e-08,woltka,SRR17380241
Sporichthya,7.789818846983731e-08,woltka,SRR17380241
Ectothiorhodosinus,7.789818846983731e-08,woltka,SRR17380241
Syntrophobotulus,7.789818846983731e-08,woltka,SRR17380241
Methylacidiphilum,7.789818846983731e-08,woltka,SRR17380241
Saprospira,7.789818846983731e-08,woltka,SRR17380241
Methanoculleus,7.789818846983731e-08,woltka,SRR17380241
Sideroxydans,7.789818846983731e-08,woltka,SRR17380241
Methylibium,7.789818846983731e-08,woltka,SRR17380241
Paucibacter,7.789818846983731e-08,woltka,SRR17380241
Catellicoccus,7.789818846983731e-08,woltka,SRR17380241
Algicola,7.789818846983731e-08,woltka,SRR17380241
Planobispora,7.789818846983731e-08,woltka,SRR17380241
Helcococcus,7.789818846983731e-08,woltka,SRR17380241
Fluoribacter,7.789818846983731e-08,woltka,SRR17380241
Thioclava,7.789818846983731e-08,woltka,SRR17380241
Leeuwenhoekiella,7.789818846983731e-08,woltka,SRR17380241
Sediminibacillus,7.789818846983731e-08,woltka,SRR17380241
Citreicella,7.789818846983731e-08,woltka,SRR17380241
Geobacter,7.789818846983731e-08,woltka,SRR17380241
Colwellia,7.789818846983731e-08,woltka,SRR17380241
Psychroserpens,7.789818846983731e-08,woltka,SRR17380241
Jiangella,7.789818846983731e-08,woltka,SRR17380241
Psychrobacter,7.789818846983731e-08,woltka,SRR17380241
Rubrivivax,7.789818846983731e-08,woltka,SRR17380241
Dasania,7.789818846983731e-08,woltka,SRR17380241
Desulfosarcina,7.789818846983731e-08,woltka,SRR17380241
Pseudochrobactrum,7.789818846983731e-08,woltka,SRR17380241
Desulfobacter,7.789818846983731e-08,woltka,SRR17380241
Albidovulum,7.789818846983731e-08,woltka,SRR17380241
Methyloversatilis,7.789818846983731e-08,woltka,SRR17380241
Cobetia,7.789818846983731e-08,woltka,SRR17380241
Nesterenkonia,7.789818846983731e-08,woltka,SRR17380241
Derxia,7.789818846983731e-08,woltka,SRR17380241
Vogesella,7.789818846983731e-08,woltka,SRR17380241
Thermomonospora,7.789818846983731e-08,woltka,SRR17380241
Sediminibacter,7.789818846983731e-08,woltka,SRR17380241
Cystobacter,7.789818846983731e-08,woltka,SRR17380241
Wohlfahrtiimonas,7.789818846983731e-08,woltka,SRR17380241
Caldimonas,7.789818846983731e-08,woltka,SRR17380241
Sediminicola,7.789818846983731e-08,woltka,SRR17380241
Actinospica,7.789818846983731e-08,woltka,SRR17380241
Rubeoparvulum,7.789818846983731e-08,woltka,SRR17380241
Thermoleophilum,7.789818846983731e-08,woltka,SRR17380241
Andreprevotia,7.789818846983731e-08,woltka,SRR17380241
Allofustis,7.789818846983731e-08,woltka,SRR17380241
Methylococcus,7.789818846983731e-08,woltka,SRR17380241
Tidjanibacter,7.789818846983731e-08,woltka,SRR17380241
Orrella,7.789818846983731e-08,woltka,SRR17380241
Cryocola,7.789818846983731e-08,woltka,SRR17380241
Pusillimonas,7.789818846983731e-08,woltka,SRR17380241
Humibacter,7.789818846983731e-08,woltka,SRR17380241
Vampirovibrio,7.789818846983731e-08,woltka,SRR17380241
Halotalea,7.789818846983731e-08,woltka,SRR17380241
Ottowia,7.789818846983731e-08,woltka,SRR17380241
Pelagibaca,7.789818846983731e-08,woltka,SRR17380241
Nonlabens,7.789818846983731e-08,woltka,SRR17380241
Altererythrobacter,7.789818846983731e-08,woltka,SRR17380241
Syntrophus,7.789818846983731e-08,woltka,SRR17380241
Phycicoccus,7.789818846983731e-08,woltka,SRR17380241
Rhizobacter,7.789818846983731e-08,woltka,SRR17380241
Fructobacillus,7.789818846983731e-08,woltka,SRR17380241
Morococcus,7.789818846983731e-08,woltka,SRR17380241
Moorella,3.8949094234918656e-08,woltka,SRR17380241
Nitrospina,3.8949094234918656e-08,woltka,SRR17380241
Desulfobulbus,3.8949094234918656e-08,woltka,SRR17380241
Congregibacter,3.8949094234918656e-08,woltka,SRR17380241
Scytonema,3.8949094234918656e-08,woltka,SRR17380241
Brevundimonas,3.8949094234918656e-08,woltka,SRR17380241
Caldicellulosiruptor,3.8949094234918656e-08,woltka,SRR17380241
Brevinema,3.8949094234918656e-08,woltka,SRR17380241
Ornithinimicrobium,3.8949094234918656e-08,woltka,SRR17380241
Maribius,3.8949094234918656e-08,woltka,SRR17380241
Cyanothece,3.8949094234918656e-08,woltka,SRR17380241
Thermithiobacillus,3.8949094234918656e-08,woltka,SRR17380241
Halopiger,3.8949094234918656e-08,woltka,SRR17380241
Metallosphaera,3.8949094234918656e-08,woltka,SRR17380241
Acidithiobacillus,3.8949094234918656e-08,woltka,SRR17380241
Filomicrobium,3.8949094234918656e-08,woltka,SRR17380241
Gloeomargarita,3.8949094234918656e-08,woltka,SRR17380241
Caldalkalibacillus,3.8949094234918656e-08,woltka,SRR17380241
Kineococcus,3.8949094234918656e-08,woltka,SRR17380241
Dactylosporangium,3.8949094234918656e-08,woltka,SRR17380241
Rathayibacter,3.8949094234918656e-08,woltka,SRR17380241
Ketogulonicigenium,3.8949094234918656e-08,woltka,SRR17380241
Myxococcus,3.8949094234918656e-08,woltka,SRR17380241
Serinicoccus,3.8949094234918656e-08,woltka,SRR17380241
Phaeobacter,3.8949094234918656e-08,woltka,SRR17380241
Micrococcus,3.8949094234918656e-08,woltka,SRR17380241
Pyrobaculum,3.8949094234918656e-08,woltka,SRR17380241
Thermococcus,3.8949094234918656e-08,woltka,SRR17380241
Haloferax,3.8949094234918656e-08,woltka,SRR17380241
Archaeoglobus,3.8949094234918656e-08,woltka,SRR17380241
Methanosaeta,3.8949094234918656e-08,woltka,SRR17380241
Methanobacterium,3.8949094234918656e-08,woltka,SRR17380241
Desulfonatronum,3.8949094234918656e-08,woltka,SRR17380241
Phycisphaera,3.8949094234918656e-08,woltka,SRR17380241
Hydrogenobaculum,3.8949094234918656e-08,woltka,SRR17380241
Insolitispirillum,3.8949094234918656e-08,woltka,SRR17380241
Novispirillum,3.8949094234918656e-08,woltka,SRR17380241
Filimonas,3.8949094234918656e-08,woltka,SRR17380241
Leptospirillum,3.8949094234918656e-08,woltka,SRR17380241
Methanocaldococcus,3.8949094234918656e-08,woltka,SRR17380241
Pelobacter,3.8949094234918656e-08,woltka,SRR17380241
Oceanobacter,3.8949094234918656e-08,woltka,SRR17380241
Spirillospora,3.8949094234918656e-08,woltka,SRR17380241
Umezawaea,3.8949094234918656e-08,woltka,SRR17380241
Fuerstia,3.8949094234918656e-08,woltka,SRR17380241
Geitlerinema,3.8949094234918656e-08,woltka,SRR17380241
Ruania,3.8949094234918656e-08,woltka,SRR17380241
Sinomonas,3.8949094234918656e-08,woltka,SRR17380241
Leisingera,3.8949094234918656e-08,woltka,SRR17380241
Sulfolobus,3.8949094234918656e-08,woltka,SRR17380241
Reinekea,3.8949094234918656e-08,woltka,SRR17380241
Desulfocurvus,3.8949094234918656e-08,woltka,SRR17380241
Paenirhodobacter,3.8949094234918656e-08,woltka,SRR17380241
Candidatus Desulforudis,3.8949094234918656e-08,woltka,SRR17380241
Roseospirillum,3.8949094234918656e-08,woltka,SRR17380241
Xylanimicrobium,3.8949094234918656e-08,woltka,SRR17380241
Magnetovibrio,3.8949094234918656e-08,woltka,SRR17380241
Natronorubrum,3.8949094234918656e-08,woltka,SRR17380241
Aidingimonas,3.8949094234918656e-08,woltka,SRR17380241
Methanofollis,3.8949094234918656e-08,woltka,SRR17380241
Desulfoluna,3.8949094234918656e-08,woltka,SRR17380241
Acuticoccus,3.8949094234918656e-08,woltka,SRR17380241
Bartonella,3.8949094234918656e-08,woltka,SRR17380241
Thermopetrobacter,3.8949094234918656e-08,woltka,SRR17380241
Arhodomonas,3.8949094234918656e-08,woltka,SRR17380241
Pseudoclavibacter,3.8949094234918656e-08,woltka,SRR17380241
Flaviflexus,3.8949094234918656e-08,woltka,SRR17380241
Caldanaerobacter,3.8949094234918656e-08,woltka,SRR17380241
Pilimelia,3.8949094234918656e-08,woltka,SRR17380241
Friedmanniella,3.8949094234918656e-08,woltka,SRR17380241
Nitrospirillum,3.8949094234918656e-08,woltka,SRR17380241
Caldicoprobacter,3.8949094234918656e-08,woltka,SRR17380241
Planktothrix,3.8949094234918656e-08,woltka,SRR17380241
Haliangium,3.8949094234918656e-08,woltka,SRR17380241
Xylella,3.8949094234918656e-08,woltka,SRR17380241
Frankia,3.8949094234918656e-08,woltka,SRR17380241
Escherichia,0.1250977966076931,woltka,SRR17380242
Streptococcus,0.1204308823280849,woltka,SRR17380242
Staphylococcus,0.1093686571863282,woltka,SRR17380242
Lachnoclostridium,0.0893050618177692,woltka,SRR17380242
Bacillus,0.0752879897028157,woltka,SRR17380242
Akkermansia,0.0722474498397582,woltka,SRR17380242
Cutibacterium,0.0539581950477602,woltka,SRR17380242
Clostridium,0.0461034909414056,woltka,SRR17380242
Shigella,0.043828278467443,woltka,SRR17380242
Bacteroides,0.0361102604290359,woltka,SRR17380242
Anaerostipes,0.0351466540883494,woltka,SRR17380242
Bifidobacterium,0.0281898811200049,woltka,SRR17380242
Blautia,0.0253799206626362,woltka,SRR17380242
Parabacteroides,0.0247570089120605,woltka,SRR17380242
Collinsella,0.0214513331708045,woltka,SRR17380242
Megasphaera,0.0124038040910852,woltka,SRR17380242
Flavonifractor,0.010802460735969,woltka,SRR17380242
Lactobacillus,0.0098273236345072,woltka,SRR17380242
Megamonas,0.009144645300907,woltka,SRR17380242
Pseudomonas,0.008719045636889,woltka,SRR17380242
Prevotella,0.0029526625744163,woltka,SRR17380242
Ruminococcus,0.0025553526650954,woltka,SRR17380242
Eubacterium,0.0019570780679773,woltka,SRR17380242
Tyzzerella,0.0016857470915983,woltka,SRR17380242
Roseburia,0.001679659422866,woltka,SRR17380242
Coprococcus,0.0013962963482868,woltka,SRR17380242
Fusicatenibacter,0.0010450020526186,woltka,SRR17380242
Dorea,0.0010095145248911,woltka,SRR17380242
Alistipes,0.0009248959295125,woltka,SRR17380242
Erysipelatoclostridium,0.0009016911686977,woltka,SRR17380242
Holdemania,0.0007600633461322,woltka,SRR17380242
Prevotellamassilia,0.0007419435791997,woltka,SRR17380242
Citrobacter,0.0007107890392169,woltka,SRR17380242
Emergencia,0.0007021230637274,woltka,SRR17380242
Clostridioides,0.0006838242477145,woltka,SRR17380242
Klebsiella,0.0006397065543136,woltka,SRR17380242
Kluyvera,0.0005958753394412,woltka,SRR17380242
Anaerotruncus,0.0005646133700102,woltka,SRR17380242
Ruthenibacterium,0.0005627154497583,woltka,SRR17380242
Propionibacterium,0.0005488212411223,woltka,SRR17380242
Corynebacterium,0.0005305940447416,woltka,SRR17380242
Hungatella,0.000505025836066,woltka,SRR17380242
Treponema,0.0004958227133355,woltka,SRR17380242
Coprobacillus,0.0004671390506617,woltka,SRR17380242
Enterobacter,0.0004486253757524,woltka,SRR17380242
Salmonella,0.00040679951058,woltka,SRR17380242
Barnesiella,0.0004058326455461,woltka,SRR17380242
Obesumbacterium,0.0004025739522835,woltka,SRR17380242
Odoribacter,0.0003558063324932,woltka,SRR17380242
Faecalitalea,0.000350255811002,woltka,SRR17380242
Solobacterium,0.0003467106392109,woltka,SRR17380242
Oscillibacter,0.0003415182158804,woltka,SRR17380242
Lactonifactor,0.0003392621974679,woltka,SRR17380242
Ruminiclostridium,0.0003338907250571,woltka,SRR17380242
Cronobacter,0.0002982599580652,woltka,SRR17380242
Streptomyces,0.0002886271175418,woltka,SRR17380242
Anaerosporobacter,0.0002865143383935,woltka,SRR17380242
Angelakisella,0.0002762011113648,woltka,SRR17380242
Phascolarctobacterium,0.0002721904119647,woltka,SRR17380242
Fournierella,0.0002601941235805,woltka,SRR17380242
Pseudoflavonifractor,0.0002497734671035,woltka,SRR17380242
Subdoligranulum,0.0002479113566677,woltka,SRR17380242
Faecalibacterium,0.0002394960498908,woltka,SRR17380242
Bariatricus,0.0002379204179836,woltka,SRR17380242
Stomatobaculum,0.0002261389884958,woltka,SRR17380242
Intestinimonas,0.0002249572645654,woltka,SRR17380242
Lamprocystis,0.0002199438903153,woltka,SRR17380242
Lelliottia,0.0002160764301795,woltka,SRR17380242
Acinetobacter,0.0002131400252616,woltka,SRR17380242
Butyricicoccus,0.0002117076326187,woltka,SRR17380242
Porphyromonas,0.0001912960374576,woltka,SRR17380242
Gabonia,0.00018853868162,woltka,SRR17380242
Lachnoanaerobaculum,0.0001831313993931,woltka,SRR17380242
Culturomica,0.0001732478901572,woltka,SRR17380242
Intestinibacter,0.0001612874115891,woltka,SRR17380242
Mediterranea,0.000161251601773,woltka,SRR17380242
Enterococcus,0.0001585658655676,woltka,SRR17380242
Sellimonas,0.0001534808716854,woltka,SRR17380242
Riemerella,0.0001532660127889,woltka,SRR17380242
Rikenella,0.0001508667551121,woltka,SRR17380242
Rhodococcus,0.0001501147489746,woltka,SRR17380242
Pantoea,0.0001495417919174,woltka,SRR17380242
Holdemanella,0.000147822920746,woltka,SRR17380242
Coprobacter,0.0001452446139888,woltka,SRR17380242
Leclercia,0.0001434899330012,woltka,SRR17380242
Butyrivibrio,0.0001401238102904,woltka,SRR17380242
Kosakonia,0.0001360773010743,woltka,SRR17380242
Eisenbergiella,0.0001338570924778,woltka,SRR17380242
Veillonella,0.0001333199452367,woltka,SRR17380242
Achromatium,0.0001316368838813,woltka,SRR17380242
Trabulsiella,0.0001288795280438,woltka,SRR17380242
Bittarella,0.000127984282642,woltka,SRR17380242
Hymenobacter,0.0001277694237455,woltka,SRR17380242
Oribacterium,0.0001237587243454,woltka,SRR17380242
Actinomyces,0.0001217533746454,woltka,SRR17380242
Massilioclostridium,0.0001212878470365,woltka,SRR17380242
Hespellia,0.0001192466875203,woltka,SRR17380242
Acetivibrio,0.0001182798224864,woltka,SRR17380242
Criibacterium,0.0001179933439578,woltka,SRR17380242
Neglecta,0.0001178859145096,woltka,SRR17380242
Cellulomonas,0.0001150569390399,woltka,SRR17380242
Alloprevotella,0.0001148062703274,woltka,SRR17380242
Acidaminococcus,0.0001137677856613,woltka,SRR17380242
Raoultella,0.0001129441598916,woltka,SRR17380242
Catonella,0.0001112252887202,woltka,SRR17380242
Yokenella,0.0001020221659896,woltka,SRR17380242
Pluralibacter,0.0001014492089325,woltka,SRR17380242
Selenomonas,0.0001010553009557,woltka,SRR17380242
Johnsonella,9.869185309495646e-05,woltka,SRR17380242
Catabacter,9.826213530209016e-05,woltka,SRR17380242
Gemmata,9.117179171979648e-05,woltka,SRR17380242
Fibrobacter,8.823538680187689e-05,woltka,SRR17380242
Helicobacter,8.150314138030512e-05,woltka,SRR17380242
Paraprevotella,8.057208616242817e-05,woltka,SRR17380242
Eggerthella,7.774311069272513e-05,woltka,SRR17380242
Senegalimassilia,7.591681007304343e-05,woltka,SRR17380242
Actinobaculum,7.23358284658244e-05,woltka,SRR17380242
Cyclobacterium,6.979333152469889e-05,woltka,SRR17380242
Myroides,6.896970575503851e-05,woltka,SRR17380242
Mobiluncus,6.599749102104672e-05,woltka,SRR17380242
Traorella,6.463671801030348e-05,woltka,SRR17380242
Gordonibacter,6.27746075745496e-05,woltka,SRR17380242
Raphidiopsis,6.12705952995176e-05,woltka,SRR17380242
Faecalicoccus,6.087668732272351e-05,woltka,SRR17380242
Merdibacter,5.858485909410333e-05,woltka,SRR17380242
Luteimonas,5.7582184244082e-05,woltka,SRR17380242
Shimwellia,5.61139817851222e-05,woltka,SRR17380242
Franconibacter,5.50038774868843e-05,woltka,SRR17380242
Acidipropionibacterium,5.3714724108285446e-05,woltka,SRR17380242
Enorma,5.131546643144869e-05,woltka,SRR17380242
Pseudoramibacter,5.1028987902871175e-05,woltka,SRR17380242
Methyloglobulus,4.9560785443911374e-05,woltka,SRR17380242
Phocea,4.898782838675633e-05,woltka,SRR17380242
Shewanella,4.877296949032319e-05,woltka,SRR17380242
Gabonibacter,4.845068114567347e-05,woltka,SRR17380242
Erwinia,4.827163206531252e-05,woltka,SRR17380242
Robinsoniella,4.76270553760131e-05,woltka,SRR17380242
Atlantibacter,4.726895721529119e-05,woltka,SRR17380242
Allobaculum,4.5335227147392914e-05,woltka,SRR17380242
Mycobacterium,4.5335227147392914e-05,woltka,SRR17380242
Pseudobutyrivibrio,4.508455843488758e-05,woltka,SRR17380242
Serratia,4.089480995444132e-05,woltka,SRR17380242
Cedecea,4.064414124193599e-05,woltka,SRR17380242
Capnocytophaga,4.0106994000853136e-05,woltka,SRR17380242
Gardnerella,3.98563252883478e-05,woltka,SRR17380242
Haemophilus,3.978470565620342e-05,woltka,SRR17380242
Siccibacter,3.978470565620342e-05,woltka,SRR17380242
Novosphingobium,3.863879154189333e-05,woltka,SRR17380242
Oxalobacter,3.69199203704282e-05,woltka,SRR17380242
Tannerella,3.598886515255125e-05,woltka,SRR17380242
Rappaport,3.46997117739524e-05,woltka,SRR17380242
Pedobacter,3.4234184165013925e-05,woltka,SRR17380242
Leuconostoc,3.401932526858078e-05,woltka,SRR17380242
Pediococcus,3.1906546120321555e-05,woltka,SRR17380242
Yersinia,3.187073630424937e-05,woltka,SRR17380242
Drancourtella,3.158425777567184e-05,woltka,SRR17380242
Streptobacillus,2.8791092122041e-05,woltka,SRR17380242
Methanosarcina,2.875528230596881e-05,woltka,SRR17380242
Xanthomonas,2.8719472489896615e-05,woltka,SRR17380242
Microcystis,2.782422708809186e-05,woltka,SRR17380242
Marinomonas,2.700060131843149e-05,woltka,SRR17380242
Devosia,2.674993260592615e-05,woltka,SRR17380242
Sphingobium,2.5711447939832635e-05,woltka,SRR17380242
Mucilaginibacter,2.5568208675543872e-05,woltka,SRR17380242
Olsenella,2.54607792273273e-05,woltka,SRR17380242
Oceanospirillum,2.524592033089416e-05,woltka,SRR17380242
Arthrospira,2.420743566480064e-05,woltka,SRR17380242
Acetitomaculum,2.356285897550121e-05,woltka,SRR17380242
Lachnobacterium,2.3455429527284645e-05,woltka,SRR17380242
Alloscardovia,2.3455429527284645e-05,woltka,SRR17380242
Sporomusa,2.341961971121245e-05,woltka,SRR17380242
Anaeroglobus,2.259599394155208e-05,woltka,SRR17380242
Exiguobacterium,2.2202085964757985e-05,woltka,SRR17380242
Coriobacterium,2.2130466332613604e-05,woltka,SRR17380242
Virgibacillus,2.2094656516541413e-05,woltka,SRR17380242
Carnobacterium,2.184398780403608e-05,woltka,SRR17380242
Aquabacterium,2.180817798796389e-05,woltka,SRR17380242
Mangrovibacter,2.173655835581951e-05,woltka,SRR17380242
Lysinibacillus,2.155750927545856e-05,woltka,SRR17380242
Crocosphaera,2.1235220930808847e-05,woltka,SRR17380242
Rhodobacter,2.062645405758161e-05,woltka,SRR17380242
Sanguibacteroides,2.059064424150942e-05,woltka,SRR17380242
Turicibacter,2.0411595161148468e-05,woltka,SRR17380242
Morganella,2.023254608078752e-05,woltka,SRR17380242
Pyramidobacter,1.987444792006561e-05,woltka,SRR17380242
Weissella,1.9623779207560283e-05,woltka,SRR17380242
Libanicoccus,1.9408920311127142e-05,woltka,SRR17380242
Listeria,1.801233748431172e-05,woltka,SRR17380242
Oceanobacillus,1.7904908036095147e-05,woltka,SRR17380242
Chlamydia,1.7511000059301057e-05,woltka,SRR17380242
Lactococcus,1.7331950978940103e-05,woltka,SRR17380242
Candidatus Stoquefichus,1.7331950978940103e-05,woltka,SRR17380242
Butyricimonas,1.7296141162867913e-05,woltka,SRR17380242
Mesorhizobium,1.704547245036258e-05,woltka,SRR17380242
Azotobacter,1.69738528182182e-05,woltka,SRR17380242
Methylobacterium,1.686642337000163e-05,woltka,SRR17380242
Marvinbryantia,1.672318410571287e-05,woltka,SRR17380242
Dickeya,1.6651564473568487e-05,woltka,SRR17380242
Enterorhabdus,1.6615754657496296e-05,woltka,SRR17380242
Xenorhabdus,1.6329276128918774e-05,woltka,SRR17380242
Campylobacter,1.6293466312846584e-05,woltka,SRR17380242
